n,sim,k_obs,k,mu,N,k_true_name
67,50,0.42298881135386396,0.2,5,50,True k = 0.2
67,51,0.11919291213034142,0.2,5,50,True k = 0.2
67,52,0.27084194693663766,0.2,5,50,True k = 0.2
67,53,0.21256480137827638,0.2,5,50,True k = 0.2
67,54,0.13911668327979873,0.2,5,50,True k = 0.2
67,55,0.245749904002259,0.2,5,50,True k = 0.2
67,56,0.1556771639552727,0.2,5,50,True k = 0.2
67,57,0.24572016633235486,0.2,5,50,True k = 0.2
67,58,0.2316301738608605,0.2,5,50,True k = 0.2
67,59,0.12341967426229598,0.2,5,50,True k = 0.2
67,60,0.1726428721663422,0.2,5,50,True k = 0.2
67,61,0.3742132613450641,0.2,5,50,True k = 0.2
67,62,0.22217087417205536,0.2,5,50,True k = 0.2
67,63,0.17465044787118464,0.2,5,50,True k = 0.2
67,64,0.22362062010225311,0.2,5,50,True k = 0.2
67,65,0.29412244160773604,0.2,5,50,True k = 0.2
67,66,0.1932368094335093,0.2,5,50,True k = 0.2
67,67,0.24411318320314446,0.2,5,50,True k = 0.2
67,68,0.29009409855576573,0.2,5,50,True k = 0.2
67,69,0.1540095940708844,0.2,5,50,True k = 0.2
67,70,0.15630877406268903,0.2,5,50,True k = 0.2
67,71,0.14246009985736713,0.2,5,50,True k = 0.2
67,72,0.23703369934676413,0.2,5,50,True k = 0.2
67,73,0.20013258352403848,0.2,5,50,True k = 0.2
67,74,0.126197104098086,0.2,5,50,True k = 0.2
67,75,0.24784072046055286,0.2,5,50,True k = 0.2
67,76,0.14901441541198274,0.2,5,50,True k = 0.2
67,77,0.24614741638139723,0.2,5,50,True k = 0.2
67,78,0.1566897514923345,0.2,5,50,True k = 0.2
67,79,0.3514401307590346,0.2,5,50,True k = 0.2
67,80,0.2441776584404251,0.2,5,50,True k = 0.2
67,81,0.2524872454758879,0.2,5,50,True k = 0.2
67,82,0.34230916849359333,0.2,5,50,True k = 0.2
67,83,0.22354943368820118,0.2,5,50,True k = 0.2
67,84,0.4227320224348292,0.2,5,50,True k = 0.2
67,85,0.12984234766533298,0.2,5,50,True k = 0.2
67,86,0.24021761146617163,0.2,5,50,True k = 0.2
67,87,0.2361964390397892,0.2,5,50,True k = 0.2
67,88,0.22230948973942313,0.2,5,50,True k = 0.2
67,89,0.19154286650347388,0.2,5,50,True k = 0.2
67,90,0.2333092431512454,0.2,5,50,True k = 0.2
67,91,0.2233382981231289,0.2,5,50,True k = 0.2
67,92,0.17326345880106292,0.2,5,50,True k = 0.2
67,93,0.15192110924623162,0.2,5,50,True k = 0.2
67,94,0.1551700740494858,0.2,5,50,True k = 0.2
67,95,0.1944723295838278,0.2,5,50,True k = 0.2
67,96,0.14858825989851404,0.2,5,50,True k = 0.2
67,97,0.155026333517001,0.2,5,50,True k = 0.2
67,98,0.20155314663067014,0.2,5,50,True k = 0.2
67,99,0.1905272341412329,0.2,5,50,True k = 0.2
67,100,0.23036682397099745,0.2,5,50,True k = 0.2
68,1,0.3667702093654869,0.2,5,75,True k = 0.2
68,2,0.23216701985202806,0.2,5,75,True k = 0.2
68,3,0.22630539805797306,0.2,5,75,True k = 0.2
68,4,0.19194688558361256,0.2,5,75,True k = 0.2
68,5,0.25261885268613554,0.2,5,75,True k = 0.2
68,6,0.2210187284436881,0.2,5,75,True k = 0.2
68,7,0.15949951546441538,0.2,5,75,True k = 0.2
68,8,0.24746050907360578,0.2,5,75,True k = 0.2
68,9,0.21383383595108207,0.2,5,75,True k = 0.2
68,10,0.19212683831855867,0.2,5,75,True k = 0.2
68,11,0.1642396064263133,0.2,5,75,True k = 0.2
68,12,0.2646517541834747,0.2,5,75,True k = 0.2
68,13,0.25896772179168304,0.2,5,75,True k = 0.2
68,14,0.2955601866352762,0.2,5,75,True k = 0.2
68,15,0.17513811473819252,0.2,5,75,True k = 0.2
68,16,0.20959323939886207,0.2,5,75,True k = 0.2
68,17,0.3076489459373067,0.2,5,75,True k = 0.2
68,18,0.23455043211576365,0.2,5,75,True k = 0.2
68,19,0.1892127039627929,0.2,5,75,True k = 0.2
68,20,0.20569144516835175,0.2,5,75,True k = 0.2
68,21,0.1739396161101108,0.2,5,75,True k = 0.2
68,22,0.16047176510260105,0.2,5,75,True k = 0.2
68,23,0.19373937959295198,0.2,5,75,True k = 0.2
68,24,0.22857148672191024,0.2,5,75,True k = 0.2
68,25,0.3412937578149561,0.2,5,75,True k = 0.2
68,26,0.2352055503373415,0.2,5,75,True k = 0.2
68,27,0.25870211358904704,0.2,5,75,True k = 0.2
68,28,0.21318037995448877,0.2,5,75,True k = 0.2
68,29,0.25513278037210574,0.2,5,75,True k = 0.2
68,30,0.14314821279984813,0.2,5,75,True k = 0.2
68,31,0.16626720891207447,0.2,5,75,True k = 0.2
68,32,0.19773256810257636,0.2,5,75,True k = 0.2
68,33,0.17324738441318235,0.2,5,75,True k = 0.2
68,34,0.21018671457260152,0.2,5,75,True k = 0.2
68,35,0.2956466307051118,0.2,5,75,True k = 0.2
68,36,0.18984724298699754,0.2,5,75,True k = 0.2
68,37,0.27276820552851333,0.2,5,75,True k = 0.2
68,38,0.21614151811008306,0.2,5,75,True k = 0.2
68,39,0.2202494907181712,0.2,5,75,True k = 0.2
68,40,0.22935749839080902,0.2,5,75,True k = 0.2
68,41,0.15947328773104963,0.2,5,75,True k = 0.2
68,42,0.1691758139413462,0.2,5,75,True k = 0.2
68,43,0.16390036276205355,0.2,5,75,True k = 0.2
68,44,0.18663992807645874,0.2,5,75,True k = 0.2
68,45,0.17856837269120077,0.2,5,75,True k = 0.2
68,46,0.22768616260783286,0.2,5,75,True k = 0.2
68,47,0.17902600260171062,0.2,5,75,True k = 0.2
68,48,0.23293548825736346,0.2,5,75,True k = 0.2
68,49,0.1869339612639967,0.2,5,75,True k = 0.2
68,50,0.12705406798163277,0.2,5,75,True k = 0.2
68,51,0.20621110822633973,0.2,5,75,True k = 0.2
68,52,0.1746489849640929,0.2,5,75,True k = 0.2
68,53,0.21032382783320358,0.2,5,75,True k = 0.2
68,54,0.18696271018137484,0.2,5,75,True k = 0.2
68,55,0.17923894760725473,0.2,5,75,True k = 0.2
68,56,0.19276040889143495,0.2,5,75,True k = 0.2
68,57,0.16996201171086195,0.2,5,75,True k = 0.2
68,58,0.21786180570759245,0.2,5,75,True k = 0.2
68,59,0.2106009276546606,0.2,5,75,True k = 0.2
68,60,0.23780330430556523,0.2,5,75,True k = 0.2
68,61,0.1734449623185521,0.2,5,75,True k = 0.2
68,62,0.22812854654157091,0.2,5,75,True k = 0.2
68,63,0.22243429478700755,0.2,5,75,True k = 0.2
68,64,0.1971410681194742,0.2,5,75,True k = 0.2
68,65,0.21755650489952624,0.2,5,75,True k = 0.2
68,66,0.22068224594116595,0.2,5,75,True k = 0.2
68,67,0.16348741647128434,0.2,5,75,True k = 0.2
68,68,0.2209552334339392,0.2,5,75,True k = 0.2
68,69,0.2073140819265091,0.2,5,75,True k = 0.2
68,70,0.16862221750271023,0.2,5,75,True k = 0.2
68,71,0.21777095494063406,0.2,5,75,True k = 0.2
68,72,0.2549005891626749,0.2,5,75,True k = 0.2
68,73,0.20383671026509592,0.2,5,75,True k = 0.2
68,74,0.2546356947400454,0.2,5,75,True k = 0.2
68,75,0.14253603793179756,0.2,5,75,True k = 0.2
68,76,0.3143605140937984,0.2,5,75,True k = 0.2
68,77,0.21136529096978846,0.2,5,75,True k = 0.2
68,78,0.14902258707648366,0.2,5,75,True k = 0.2
68,79,0.13735532693296004,0.2,5,75,True k = 0.2
68,80,0.1756934337123086,0.2,5,75,True k = 0.2
68,81,0.20940327148115206,0.2,5,75,True k = 0.2
68,82,0.1908892487684211,0.2,5,75,True k = 0.2
68,83,0.2647237595162411,0.2,5,75,True k = 0.2
68,84,0.22990999881649912,0.2,5,75,True k = 0.2
68,85,0.15445296777865342,0.2,5,75,True k = 0.2
68,86,0.26332471074549213,0.2,5,75,True k = 0.2
68,87,0.1964526582067267,0.2,5,75,True k = 0.2
68,88,0.21243411805707746,0.2,5,75,True k = 0.2
68,89,0.2015985519511815,0.2,5,75,True k = 0.2
68,90,0.16366516267159167,0.2,5,75,True k = 0.2
68,91,0.16989085976010407,0.2,5,75,True k = 0.2
68,92,0.23270733546840716,0.2,5,75,True k = 0.2
68,93,0.26235043204439645,0.2,5,75,True k = 0.2
68,94,0.22398879420423096,0.2,5,75,True k = 0.2
68,95,0.2365047353463321,0.2,5,75,True k = 0.2
68,96,0.24663489784823112,0.2,5,75,True k = 0.2
68,97,0.19252949114346993,0.2,5,75,True k = 0.2
68,98,0.22647023763536642,0.2,5,75,True k = 0.2
68,99,0.24006218767784465,0.2,5,75,True k = 0.2
68,100,0.20762266708534727,0.2,5,75,True k = 0.2
69,1,0.26433467228607405,0.2,5,100,True k = 0.2
69,2,0.16074320197117065,0.2,5,100,True k = 0.2
69,3,0.20670736864563238,0.2,5,100,True k = 0.2
69,4,0.2530287152035662,0.2,5,100,True k = 0.2
69,5,0.15453447124691527,0.2,5,100,True k = 0.2
69,6,0.18608750666743645,0.2,5,100,True k = 0.2
69,7,0.22984027129401663,0.2,5,100,True k = 0.2
69,8,0.28704702684714756,0.2,5,100,True k = 0.2
69,9,0.16266549477880335,0.2,5,100,True k = 0.2
69,10,0.173035192183125,0.2,5,100,True k = 0.2
69,11,0.22075549693872842,0.2,5,100,True k = 0.2
69,12,0.20498924419916983,0.2,5,100,True k = 0.2
69,13,0.2149711875585872,0.2,5,100,True k = 0.2
69,14,0.19560805399338438,0.2,5,100,True k = 0.2
69,15,0.13368263193734045,0.2,5,100,True k = 0.2
69,16,0.3152900909340782,0.2,5,100,True k = 0.2
69,17,0.261541581416283,0.2,5,100,True k = 0.2
69,18,0.2019994289779144,0.2,5,100,True k = 0.2
69,19,0.15383549596658033,0.2,5,100,True k = 0.2
69,20,0.1622694263874022,0.2,5,100,True k = 0.2
69,21,0.23206551543005927,0.2,5,100,True k = 0.2
69,22,0.20310298367932939,0.2,5,100,True k = 0.2
69,23,0.2034015207385925,0.2,5,100,True k = 0.2
69,24,0.2860404159244077,0.2,5,100,True k = 0.2
69,25,0.22526558594497872,0.2,5,100,True k = 0.2
69,26,0.27161896888328624,0.2,5,100,True k = 0.2
69,27,0.2607671479084531,0.2,5,100,True k = 0.2
69,28,0.16918225701749234,0.2,5,100,True k = 0.2
69,29,0.17626566685707143,0.2,5,100,True k = 0.2
69,30,0.1600969674053121,0.2,5,100,True k = 0.2
69,31,0.2134443301852009,0.2,5,100,True k = 0.2
69,32,0.23957603288280732,0.2,5,100,True k = 0.2
69,33,0.1881519490097645,0.2,5,100,True k = 0.2
69,34,0.19659122158545386,0.2,5,100,True k = 0.2
69,35,0.283704944382096,0.2,5,100,True k = 0.2
69,36,0.19221581703432242,0.2,5,100,True k = 0.2
69,37,0.15888326144666975,0.2,5,100,True k = 0.2
69,38,0.21556458555548974,0.2,5,100,True k = 0.2
69,39,0.25900491313380763,0.2,5,100,True k = 0.2
69,40,0.2602175684410223,0.2,5,100,True k = 0.2
69,41,0.16119453759357666,0.2,5,100,True k = 0.2
69,42,0.18172451804856204,0.2,5,100,True k = 0.2
69,43,0.20756154146367622,0.2,5,100,True k = 0.2
69,44,0.17791127719362962,0.2,5,100,True k = 0.2
69,45,0.19228055571049632,0.2,5,100,True k = 0.2
69,46,0.1830405083057759,0.2,5,100,True k = 0.2
69,47,0.16514528066092846,0.2,5,100,True k = 0.2
69,48,0.14335902715878976,0.2,5,100,True k = 0.2
69,49,0.18494676587167144,0.2,5,100,True k = 0.2
69,50,0.23689420418080823,0.2,5,100,True k = 0.2
69,51,0.1589989071724133,0.2,5,100,True k = 0.2
69,52,0.19385470433333307,0.2,5,100,True k = 0.2
69,53,0.148586201126026,0.2,5,100,True k = 0.2
69,54,0.18695886838164283,0.2,5,100,True k = 0.2
69,55,0.23776070526165458,0.2,5,100,True k = 0.2
69,56,0.20418065121468337,0.2,5,100,True k = 0.2
69,57,0.19087179910908075,0.2,5,100,True k = 0.2
69,58,0.239073628356817,0.2,5,100,True k = 0.2
69,59,0.12452676348363335,0.2,5,100,True k = 0.2
69,60,0.2626335078984111,0.2,5,100,True k = 0.2
69,61,0.16933457164316956,0.2,5,100,True k = 0.2
69,62,0.2115824498016187,0.2,5,100,True k = 0.2
69,63,0.2207602993310452,0.2,5,100,True k = 0.2
69,64,0.20887588441432509,0.2,5,100,True k = 0.2
69,65,0.21801953347487124,0.2,5,100,True k = 0.2
69,66,0.20848298547373673,0.2,5,100,True k = 0.2
69,67,0.19992427385430367,0.2,5,100,True k = 0.2
69,68,0.17700845308636962,0.2,5,100,True k = 0.2
69,69,0.19828681107063117,0.2,5,100,True k = 0.2
69,70,0.1474891121529307,0.2,5,100,True k = 0.2
69,71,0.17946182380214715,0.2,5,100,True k = 0.2
69,72,0.16271664798413876,0.2,5,100,True k = 0.2
69,73,0.1799406807814424,0.2,5,100,True k = 0.2
69,74,0.25259971972304357,0.2,5,100,True k = 0.2
69,75,0.2069961669066659,0.2,5,100,True k = 0.2
69,76,0.18836337808424974,0.2,5,100,True k = 0.2
69,77,0.14631962057851977,0.2,5,100,True k = 0.2
69,78,0.1303514723300986,0.2,5,100,True k = 0.2
69,79,0.19551597096617368,0.2,5,100,True k = 0.2
69,80,0.20410079783031546,0.2,5,100,True k = 0.2
69,81,0.21878601273161594,0.2,5,100,True k = 0.2
69,82,0.258089911546103,0.2,5,100,True k = 0.2
69,83,0.21021720937051103,0.2,5,100,True k = 0.2
69,84,0.21595527351029958,0.2,5,100,True k = 0.2
69,85,0.21067907092245292,0.2,5,100,True k = 0.2
69,86,0.2291658943002871,0.2,5,100,True k = 0.2
69,87,0.19443768122467023,0.2,5,100,True k = 0.2
69,88,0.225496645893256,0.2,5,100,True k = 0.2
69,89,0.1725884559442533,0.2,5,100,True k = 0.2
69,90,0.19613520959230354,0.2,5,100,True k = 0.2
69,91,0.1792479610396869,0.2,5,100,True k = 0.2
69,92,0.23036358777460283,0.2,5,100,True k = 0.2
69,93,0.2186432717543487,0.2,5,100,True k = 0.2
69,94,0.20780293019693938,0.2,5,100,True k = 0.2
69,95,0.1955229975395015,0.2,5,100,True k = 0.2
69,96,0.18166708729760528,0.2,5,100,True k = 0.2
69,97,0.22673874269721572,0.2,5,100,True k = 0.2
69,98,0.24481834924746423,0.2,5,100,True k = 0.2
69,99,0.27901845308224327,0.2,5,100,True k = 0.2
69,100,0.13059063115394542,0.2,5,100,True k = 0.2
70,1,0.21223947149797445,0.2,5,200,True k = 0.2
70,2,0.2097640919102935,0.2,5,200,True k = 0.2
70,3,0.20131944586948053,0.2,5,200,True k = 0.2
70,4,0.1420522879092046,0.2,5,200,True k = 0.2
70,5,0.18652046622111654,0.2,5,200,True k = 0.2
70,6,0.20912123047623035,0.2,5,200,True k = 0.2
70,7,0.2147220404129764,0.2,5,200,True k = 0.2
70,8,0.2378815633889294,0.2,5,200,True k = 0.2
70,9,0.20194458057686,0.2,5,200,True k = 0.2
70,10,0.24696044017421712,0.2,5,200,True k = 0.2
70,11,0.18918989838548492,0.2,5,200,True k = 0.2
70,12,0.17308224570039912,0.2,5,200,True k = 0.2
70,13,0.1742243171912751,0.2,5,200,True k = 0.2
70,14,0.186370779201997,0.2,5,200,True k = 0.2
70,15,0.16070411144112226,0.2,5,200,True k = 0.2
70,16,0.17540518488839138,0.2,5,200,True k = 0.2
70,17,0.218633364067313,0.2,5,200,True k = 0.2
70,18,0.21478060283576686,0.2,5,200,True k = 0.2
70,19,0.2334900295811911,0.2,5,200,True k = 0.2
70,20,0.19287738973527233,0.2,5,200,True k = 0.2
70,21,0.17797006750696004,0.2,5,200,True k = 0.2
70,22,0.20098732887577428,0.2,5,200,True k = 0.2
70,23,0.18148113157383766,0.2,5,200,True k = 0.2
70,24,0.24568885957427927,0.2,5,200,True k = 0.2
70,25,0.2200660356502179,0.2,5,200,True k = 0.2
70,26,0.18567891519625146,0.2,5,200,True k = 0.2
70,27,0.19309502540474277,0.2,5,200,True k = 0.2
70,28,0.15360046979961275,0.2,5,200,True k = 0.2
70,29,0.21815732278336045,0.2,5,200,True k = 0.2
70,30,0.20183443435139545,0.2,5,200,True k = 0.2
70,31,0.15766163811321285,0.2,5,200,True k = 0.2
70,32,0.20361123539357967,0.2,5,200,True k = 0.2
70,33,0.16967160687702276,0.2,5,200,True k = 0.2
70,34,0.23264746180068238,0.2,5,200,True k = 0.2
70,35,0.17619053308911636,0.2,5,200,True k = 0.2
70,36,0.23420269832843102,0.2,5,200,True k = 0.2
70,37,0.22297948513067445,0.2,5,200,True k = 0.2
70,38,0.22565113870201295,0.2,5,200,True k = 0.2
70,39,0.18694379925967228,0.2,5,200,True k = 0.2
70,40,0.19491316999590577,0.2,5,200,True k = 0.2
70,41,0.19326176546695756,0.2,5,200,True k = 0.2
70,42,0.17795595889635024,0.2,5,200,True k = 0.2
70,43,0.20302056721412673,0.2,5,200,True k = 0.2
70,44,0.1833945988524415,0.2,5,200,True k = 0.2
70,45,0.20348403894707004,0.2,5,200,True k = 0.2
70,46,0.1811560115827173,0.2,5,200,True k = 0.2
70,47,0.21245111727203767,0.2,5,200,True k = 0.2
70,48,0.17474219993260176,0.2,5,200,True k = 0.2
70,49,0.1973209555841606,0.2,5,200,True k = 0.2
70,50,0.2658527582903515,0.2,5,200,True k = 0.2
70,51,0.1657609189583707,0.2,5,200,True k = 0.2
70,52,0.24457441096062937,0.2,5,200,True k = 0.2
70,53,0.16933082029884583,0.2,5,200,True k = 0.2
70,54,0.21617371168500538,0.2,5,200,True k = 0.2
70,55,0.23217061201117994,0.2,5,200,True k = 0.2
70,56,0.17042874938729438,0.2,5,200,True k = 0.2
70,57,0.1725202364710379,0.2,5,200,True k = 0.2
70,58,0.14962817665071937,0.2,5,200,True k = 0.2
70,59,0.18752296969075838,0.2,5,200,True k = 0.2
70,60,0.1919315406253075,0.2,5,200,True k = 0.2
70,61,0.21802993405340865,0.2,5,200,True k = 0.2
70,62,0.16255143708477618,0.2,5,200,True k = 0.2
70,63,0.25494545131785035,0.2,5,200,True k = 0.2
70,64,0.17976842468509707,0.2,5,200,True k = 0.2
70,65,0.2506719114372291,0.2,5,200,True k = 0.2
70,66,0.19050323177289233,0.2,5,200,True k = 0.2
70,67,0.19251952515588344,0.2,5,200,True k = 0.2
70,68,0.21006756101421314,0.2,5,200,True k = 0.2
70,69,0.19209248759582312,0.2,5,200,True k = 0.2
70,70,0.201301818081116,0.2,5,200,True k = 0.2
70,71,0.19113969325547325,0.2,5,200,True k = 0.2
70,72,0.2092904231606285,0.2,5,200,True k = 0.2
70,73,0.15635124857685048,0.2,5,200,True k = 0.2
70,74,0.15500096888575746,0.2,5,200,True k = 0.2
70,75,0.23394964922325354,0.2,5,200,True k = 0.2
70,76,0.18905421913147263,0.2,5,200,True k = 0.2
70,77,0.15140047208592558,0.2,5,200,True k = 0.2
70,78,0.2011386163252625,0.2,5,200,True k = 0.2
70,79,0.2525207834888922,0.2,5,200,True k = 0.2
70,80,0.20644817675418028,0.2,5,200,True k = 0.2
70,81,0.21865582158730185,0.2,5,200,True k = 0.2
70,82,0.2220907230425282,0.2,5,200,True k = 0.2
70,83,0.1893487406464398,0.2,5,200,True k = 0.2
70,84,0.19328106153167218,0.2,5,200,True k = 0.2
70,85,0.21499170078429192,0.2,5,200,True k = 0.2
70,86,0.21113611555885892,0.2,5,200,True k = 0.2
70,87,0.19082147582360498,0.2,5,200,True k = 0.2
70,88,0.20329027915939477,0.2,5,200,True k = 0.2
70,89,0.15633905991777639,0.2,5,200,True k = 0.2
70,90,0.2249538726069446,0.2,5,200,True k = 0.2
70,91,0.20232399103827783,0.2,5,200,True k = 0.2
70,92,0.2107530214699414,0.2,5,200,True k = 0.2
70,93,0.20068734684404035,0.2,5,200,True k = 0.2
70,94,0.20737258304304945,0.2,5,200,True k = 0.2
70,95,0.1764205999913224,0.2,5,200,True k = 0.2
70,96,0.2031843172763417,0.2,5,200,True k = 0.2
70,97,0.1958652586916203,0.2,5,200,True k = 0.2
70,98,0.21016934072106894,0.2,5,200,True k = 0.2
70,99,0.23154424029480533,0.2,5,200,True k = 0.2
70,100,0.2409930992127627,0.2,5,200,True k = 0.2
71,1,0.3217826621986007,0.30000000000000004,2,25,True k = 0.3
71,2,0.19778815853307466,0.30000000000000004,2,25,True k = 0.3
71,3,0.22317964839571325,0.30000000000000004,2,25,True k = 0.3
71,4,0.3748661901715583,0.30000000000000004,2,25,True k = 0.3
71,5,0.3093674051376079,0.30000000000000004,2,25,True k = 0.3
71,6,0.4226117571094424,0.30000000000000004,2,25,True k = 0.3
71,7,0.6842642693918457,0.30000000000000004,2,25,True k = 0.3
71,8,0.2469377467810148,0.30000000000000004,2,25,True k = 0.3
71,9,0.6265814623263471,0.30000000000000004,2,25,True k = 0.3
71,10,0.40651444708650764,0.30000000000000004,2,25,True k = 0.3
71,11,0.5267907838221408,0.30000000000000004,2,25,True k = 0.3
71,12,0.2218924497927514,0.30000000000000004,2,25,True k = 0.3
71,13,0.9584768559166995,0.30000000000000004,2,25,True k = 0.3
71,14,0.39295338477414604,0.30000000000000004,2,25,True k = 0.3
71,15,0.50322946376788,0.30000000000000004,2,25,True k = 0.3
71,16,0.1302599781917883,0.30000000000000004,2,25,True k = 0.3
71,17,0.16373106281283026,0.30000000000000004,2,25,True k = 0.3
71,18,0.2948495488492082,0.30000000000000004,2,25,True k = 0.3
71,19,0.5350603716105138,0.30000000000000004,2,25,True k = 0.3
71,20,0.21657632295611448,0.30000000000000004,2,25,True k = 0.3
71,21,0.1991070435779222,0.30000000000000004,2,25,True k = 0.3
71,22,0.3640665511948583,0.30000000000000004,2,25,True k = 0.3
71,23,0.3128812659145756,0.30000000000000004,2,25,True k = 0.3
71,24,0.3679623329715382,0.30000000000000004,2,25,True k = 0.3
71,25,0.23282514587364614,0.30000000000000004,2,25,True k = 0.3
71,26,0.3098742534687391,0.30000000000000004,2,25,True k = 0.3
71,27,0.2827242551276751,0.30000000000000004,2,25,True k = 0.3
71,28,0.4204257558580435,0.30000000000000004,2,25,True k = 0.3
71,29,0.2756735112606178,0.30000000000000004,2,25,True k = 0.3
71,30,0.20122961224259853,0.30000000000000004,2,25,True k = 0.3
71,31,0.4855510432958585,0.30000000000000004,2,25,True k = 0.3
71,32,0.28248895330592444,0.30000000000000004,2,25,True k = 0.3
71,33,0.4286664586897436,0.30000000000000004,2,25,True k = 0.3
71,34,0.2556817991785702,0.30000000000000004,2,25,True k = 0.3
71,35,0.23166317245288082,0.30000000000000004,2,25,True k = 0.3
71,36,0.3077393861914454,0.30000000000000004,2,25,True k = 0.3
71,37,0.2585119921001602,0.30000000000000004,2,25,True k = 0.3
71,38,0.34777843350639626,0.30000000000000004,2,25,True k = 0.3
71,39,0.3746560789724191,0.30000000000000004,2,25,True k = 0.3
71,40,0.3740970898170113,0.30000000000000004,2,25,True k = 0.3
71,41,0.08305254579874846,0.30000000000000004,2,25,True k = 0.3
71,42,0.23053658810815422,0.30000000000000004,2,25,True k = 0.3
71,43,0.41105755041106984,0.30000000000000004,2,25,True k = 0.3
71,44,0.3844166555048125,0.30000000000000004,2,25,True k = 0.3
71,45,0.24662498673309835,0.30000000000000004,2,25,True k = 0.3
71,46,0.5079574113644538,0.30000000000000004,2,25,True k = 0.3
71,47,0.3136358380531734,0.30000000000000004,2,25,True k = 0.3
71,48,0.4475018585036127,0.30000000000000004,2,25,True k = 0.3
71,49,0.46925932682517174,0.30000000000000004,2,25,True k = 0.3
71,50,0.2749304861958573,0.30000000000000004,2,25,True k = 0.3
71,51,0.44567095829600506,0.30000000000000004,2,25,True k = 0.3
71,52,0.34099001801389156,0.30000000000000004,2,25,True k = 0.3
71,53,0.15389305999324182,0.30000000000000004,2,25,True k = 0.3
71,54,0.3154411812956402,0.30000000000000004,2,25,True k = 0.3
71,55,0.26030959307003226,0.30000000000000004,2,25,True k = 0.3
71,56,0.3423303085905895,0.30000000000000004,2,25,True k = 0.3
71,57,0.29764116249870987,0.30000000000000004,2,25,True k = 0.3
71,58,0.3883669299012499,0.30000000000000004,2,25,True k = 0.3
71,59,0.346309697192253,0.30000000000000004,2,25,True k = 0.3
71,60,0.19272484222884576,0.30000000000000004,2,25,True k = 0.3
71,61,0.5049540770268204,0.30000000000000004,2,25,True k = 0.3
71,62,0.16394727317958452,0.30000000000000004,2,25,True k = 0.3
71,63,0.40416839472215926,0.30000000000000004,2,25,True k = 0.3
71,64,0.32766589910840194,0.30000000000000004,2,25,True k = 0.3
71,65,0.31317427987263385,0.30000000000000004,2,25,True k = 0.3
71,66,0.601611590498731,0.30000000000000004,2,25,True k = 0.3
71,67,0.2739294563051903,0.30000000000000004,2,25,True k = 0.3
71,68,0.2733568053110835,0.30000000000000004,2,25,True k = 0.3
71,69,0.45487326411887086,0.30000000000000004,2,25,True k = 0.3
71,70,0.25560519205698445,0.30000000000000004,2,25,True k = 0.3
71,71,0.41555097561231336,0.30000000000000004,2,25,True k = 0.3
71,72,0.19237394798336627,0.30000000000000004,2,25,True k = 0.3
71,73,0.26888103184165163,0.30000000000000004,2,25,True k = 0.3
71,74,0.3449540598200821,0.30000000000000004,2,25,True k = 0.3
71,75,0.27774454387086034,0.30000000000000004,2,25,True k = 0.3
71,76,0.4480496856131315,0.30000000000000004,2,25,True k = 0.3
71,77,0.3062543287220905,0.30000000000000004,2,25,True k = 0.3
71,78,0.10152815302313059,0.30000000000000004,2,25,True k = 0.3
71,79,0.32542793752782934,0.30000000000000004,2,25,True k = 0.3
71,80,0.5656730821467463,0.30000000000000004,2,25,True k = 0.3
71,81,0.2876043701186871,0.30000000000000004,2,25,True k = 0.3
71,82,0.24451722723338126,0.30000000000000004,2,25,True k = 0.3
71,83,0.24110642339341903,0.30000000000000004,2,25,True k = 0.3
71,84,0.3154440677521049,0.30000000000000004,2,25,True k = 0.3
71,85,0.22801485795835438,0.30000000000000004,2,25,True k = 0.3
71,86,0.3442495327275618,0.30000000000000004,2,25,True k = 0.3
